gp,min,fgm,fg,3p_made,3pa,3p,ftm,fta,ft,oreb,dreb,reb,stl,blk,target_5yrs,shooting_accuracy,assist_turnover_ratio
67,27.0,2.6,36.7,1.4,4.1,33.5,1.2,1.9,64.6,0.9,2.4,3.3,1.5,0.3,0,1.0985915492957747,2.3846153846153846
34,13.0,1.4,36.4,0.5,1.4,32.7,0.2,0.2,100.0,0.1,0.9,0.9,0.3,0.1,1,0.9210526315789475,1.6666666666666665
26,12.7,2.2,73.7,0.0,0.0,0.0,0.8,1.6,50.0,1.0,2.0,3.0,0.4,0.8,1,1.7586206896551724,0.5
38,12.3,2.1,56.5,0.0,0.1,50.0,2.1,2.7,79.4,0.9,2.2,3.1,0.2,0.5,1,1.75,0.7499999999999999
46,12.1,1.8,40.5,0.0,0.3,16.7,1.0,1.3,76.3,0.9,1.0,1.8,0.7,0.1,1,1.0465116279069768,1.0833333333333335
30,11.0,1.2,36.5,0.1,0.2,40.0,0.8,1.5,55.6,0.7,0.9,1.6,0.3,0.1,0,1.0,1.1666666666666667
31,10.3,1.4,37.6,0.1,0.5,21.4,0.9,1.3,67.5,0.5,0.8,1.3,0.3,0.3,0,1.0,0.4285714285714286
34,10.2,1.8,38.0,0.0,0.3,10.0,1.1,1.3,82.2,0.4,1.1,1.5,0.1,0.0,0,1.0,0.5714285714285715
22,10.0,1.4,38.0,0.1,0.8,16.7,0.1,0.1,66.7,0.3,0.5,0.8,0.3,0.0,1,0.8333333333333333,1.6666666666666665
27,9.2,1.3,39.5,0.0,0.2,20.0,0.3,0.5,69.2,0.9,1.1,2.0,0.3,0.1,0,0.9062499999999999,1.25
24,8.5,0.6,29.4,0.3,1.0,26.1,0.6,0.8,75.0,0.1,0.8,0.9,0.2,0.0,0,1.0,1.6
59,25.0,4.5,44.8,0.6,2.1,31.4,2.2,2.7,82.9,0.9,2.3,3.2,0.9,0.2,0,1.1782178217821784,2.1875
35,8.1,1.2,44.3,0.0,0.1,0.0,0.8,1.0,77.8,0.9,1.0,1.9,0.5,0.2,0,1.1785714285714286,0.6666666666666667
33,7.2,1.0,37.1,0.1,0.3,30.0,0.3,0.4,78.6,0.2,0.5,0.7,0.1,0.0,0,0.8888888888888888,1.2857142857142858
24,6.0,0.9,41.2,0.0,0.3,16.7,0.9,1.3,71.0,0.7,0.5,1.3,0.2,0.1,1,1.2857142857142858,0.2
26,4.7,0.6,35.7,0.0,0.0,0.0,0.5,0.8,57.1,0.7,0.7,1.4,0.2,0.1,1,1.0,0.2
62,37.5,7.2,42.6,1.1,3.6,30.8,4.2,4.9,84.6,2.3,4.3,6.6,1.0,0.4,1,1.165680473372781,0.6538461538461539
80,33.3,6.4,45.0,0.0,0.4,10.7,2.4,2.8,83.9,1.4,2.1,3.5,1.6,0.2,1,1.06993006993007,1.375
80,31.0,3.3,44.1,0.0,0.1,0.0,2.5,3.1,80.1,0.8,2.3,3.2,2.5,0.2,1,1.2162162162162162,3.4166666666666665
82,30.8,4.2,48.0,0.0,0.0,0.0,1.7,2.3,71.6,0.9,3.1,4.0,1.2,0.6,1,1.1477272727272725,1.0
82,30.8,4.2,48.0,0.0,0.0,0.0,1.7,2.3,71.6,0.9,3.1,4.0,1.2,0.6,0,1.1477272727272725,1.0
68,30.0,4.6,39.2,0.3,1.2,25.9,2.2,2.7,81.4,1.1,3.3,4.4,1.5,0.2,1,1.0,1.7407407407407407
77,24.7,3.7,42.2,0.7,2.2,34.1,1.9,2.3,84.2,0.4,2.4,2.8,0.7,0.1,0,1.1477272727272725,1.44
77,29.4,2.9,37.1,0.5,1.7,32.8,1.0,1.4,72.7,0.7,1.6,2.2,0.8,0.1,1,0.9493670886075949,2.6874999999999996
66,27.9,3.6,40.8,0.3,1.3,20.2,4.2,4.8,87.3,0.8,2.0,2.8,1.3,0.2,1,1.3146067415730336,1.7894736842105263
80,27.7,3.5,37.4,1.3,4.1,32.9,2.8,3.3,85.0,0.8,1.6,2.4,1.3,0.1,1,1.1914893617021276,1.7727272727272725
74,26.4,3.1,41.6,0.1,0.7,21.2,1.5,2.3,65.9,0.3,1.6,1.9,0.7,0.1,1,1.054054054054054,2.0454545454545454
66,23.3,3.0,40.4,0.7,2.1,32.1,1.0,1.3,78.3,0.7,1.2,1.9,0.8,0.4,0,1.0266666666666666,1.0909090909090908
65,23.2,3.6,44.6,0.0,0.2,21.4,1.1,1.6,70.2,2.1,3.3,5.4,0.8,1.1,1,1.0370370370370372,0.6
77,23.1,4.0,44.7,0.8,2.2,36.3,2.2,3.0,74.0,1.4,2.4,3.7,0.7,0.2,1,1.2359550561797752,0.7999999999999999
80,22.6,3.5,45.2,0.0,0.0,33.3,3.3,4.2,77.6,2.3,3.3,5.6,0.6,0.4,1,1.3421052631578947,0.5
71,21.3,4.5,47.6,0.0,0.0,0.0,2.4,3.4,70.9,1.7,2.5,4.2,0.5,0.6,1,1.2105263157894737,0.4666666666666666
52,21.0,3.7,49.0,0.0,0.1,14.3,2.1,3.1,67.9,1.5,3.0,4.5,0.4,0.3,1,1.2666666666666666,1.0
54,19.8,2.3,44.3,0.2,0.5,32.1,1.2,1.7,72.2,0.4,1.1,1.5,0.7,0.1,1,1.1538461538461537,1.727272727272727
58,18.4,1.9,36.7,0.0,0.1,25.0,1.9,3.1,61.7,0.5,0.7,1.2,1.1,0.2,0,1.0943396226415094,1.1176470588235294
64,18.4,2.8,45.0,0.2,0.6,34.1,1.2,1.7,71.2,1.6,2.6,4.2,0.8,0.9,1,1.129032258064516,1.5
38,16.4,1.3,34.8,0.6,1.6,36.1,1.1,1.6,67.7,0.4,1.1,1.5,0.7,0.1,1,1.162162162162162,1.8571428571428574
38,13.9,2.4,40.7,0.8,2.0,37.7,0.9,1.5,62.1,0.7,1.7,2.4,0.5,0.2,0,1.103448275862069,0.6923076923076923
74,13.6,1.3,42.8,0.0,0.0,0.0,1.2,1.7,68.8,1.2,2.2,3.4,0.4,1.3,1,1.225806451612903,0.5
34,21.1,2.6,43.9,1.0,2.4,39.8,0.1,0.2,57.1,0.5,3.1,3.6,0.6,0.5,0,1.0666666666666667,1.1818181818181817
32,23.1,2.8,41.4,0.0,0.3,11.1,0.9,1.4,65.2,1.5,3.6,5.1,0.6,0.3,0,0.9710144927536232,0.6428571428571429
58,12.8,1.6,44.9,0.0,0.0,0.0,0.8,1.3,59.7,1.1,1.8,2.9,0.2,1.4,0,1.1111111111111112,0.4285714285714286
35,12.3,1.1,37.8,0.0,0.0,0.0,1.4,2.0,70.0,0.3,0.9,1.1,0.4,0.0,1,1.25,1.4615384615384615
39,10.1,1.2,41.4,0.0,0.2,16.7,0.8,1.1,72.1,0.6,1.2,1.7,0.4,0.1,0,1.0999999999999999,1.125
54,9.9,1.0,48.7,0.0,0.0,0.0,0.8,1.0,75.9,0.9,1.1,2.0,0.4,0.2,1,1.3333333333333333,0.37499999999999994
39,9.4,1.4,47.1,0.0,0.0,0.0,0.6,1.2,52.2,1.4,1.0,2.4,0.5,0.1,0,1.129032258064516,0.625
45,9.3,1.0,36.1,0.1,0.2,37.5,1.1,1.5,70.6,0.1,0.8,0.8,0.2,0.0,1,1.1481481481481481,1.5833333333333333
38,7.7,0.6,32.9,0.1,0.4,28.6,0.1,0.2,42.9,0.2,0.4,0.6,0.6,0.1,0,0.7777777777777777,1.7142857142857144
40,6.4,1.2,41.8,0.0,0.1,33.3,1.4,1.7,83.8,0.5,0.5,1.0,0.3,0.2,1,1.3571428571428572,0.4
37,5.3,0.7,39.7,0.2,0.8,32.1,0.4,0.5,65.0,0.2,0.5,0.7,0.3,0.1,1,1.1176470588235294,1.6666666666666667
76,40.1,8.2,41.6,2.0,6.0,34.1,5.0,7.2,70.2,1.5,2.6,4.1,2.1,0.3,1,1.1868686868686869,1.7045454545454544
82,36.7,6.2,42.6,1.9,5.1,37.7,2.1,2.8,77.1,1.3,2.6,3.9,1.9,0.4,1,1.1310344827586205,1.875
82,36.2,7.0,42.5,0.6,1.9,32.7,2.8,4.5,63.1,3.5,5.5,9.0,1.3,0.7,1,1.0606060606060606,1.142857142857143
80,35.0,6.9,45.3,0.1,0.3,25.9,4.8,6.5,74.6,2.7,4.2,6.9,1.0,1.0,1,1.230263157894737,0.7857142857142858
67,34.7,5.3,40.8,1.5,4.3,35.4,3.7,5.0,72.7,0.8,1.9,2.7,1.0,0.3,1,1.2153846153846155,2.5161290322580645
82,30.9,4.8,43.0,1.4,3.6,39.3,2.5,3.0,82.3,1.2,2.8,4.0,0.9,0.1,1,1.2072072072072073,1.4444444444444444
63,30.1,6.0,48.2,0.0,0.2,14.3,2.9,4.2,69.3,2.1,4.2,6.3,1.1,2.1,1,1.203252032520325,0.7142857142857143
82,29.1,3.3,44.1,1.9,4.6,40.4,0.9,1.1,76.3,0.2,1.7,2.0,1.0,0.0,1,1.2533333333333334,2.466666666666667
77,25.1,3.1,48.1,0.0,0.1,25.0,1.1,1.9,58.7,2.7,3.4,6.1,0.6,0.8,1,1.140625,0.6
62,21.8,2.8,39.6,0.7,2.4,28.7,1.6,2.1,75.2,1.0,2.2,3.2,0.7,1.1,0,1.1285714285714286,0.7058823529411765
68,24.5,3.3,57.3,0.0,0.0,0.0,1.4,2.0,69.6,2.2,5.1,7.3,0.6,1.4,1,1.4035087719298245,1.2
41,16.6,1.7,37.9,0.8,2.2,38.2,0.4,0.6,61.5,0.6,1.2,1.7,0.7,0.2,0,1.0454545454545452,2.0
65,16.4,2.3,46.2,0.4,0.7,51.1,1.0,1.5,68.7,0.8,2.0,2.8,0.4,0.1,1,1.2040816326530612,0.7272727272727273
71,16.3,2.0,50.9,0.0,0.0,0.0,0.9,1.4,62.0,1.8,2.7,4.5,0.4,0.8,1,1.2307692307692308,0.7142857142857143
71,15.5,2.5,41.7,0.7,1.9,37.5,1.9,2.3,81.9,0.7,1.2,1.9,0.7,0.3,1,1.2881355932203389,0.8125
64,15.3,1.6,43.7,0.1,0.3,40.9,0.7,1.0,64.6,0.5,1.0,1.5,0.6,0.2,1,1.0833333333333333,1.4999999999999998
57,15.1,2.0,54.9,0.0,0.1,0.0,0.9,1.4,60.5,1.3,2.2,3.5,0.2,0.4,1,1.3333333333333333,0.3
72,14.6,1.8,39.0,0.0,0.0,100.0,1.5,2.3,63.7,1.3,2.8,4.1,0.3,1.0,1,1.0851063829787233,0.5
50,21.3,3.1,41.4,1.2,3.4,36.5,1.2,1.6,76.3,0.2,2.2,2.3,0.6,0.2,0,1.16,1.8888888888888888
61,14.2,2.0,46.5,0.9,1.8,46.4,0.7,0.8,82.4,0.5,1.1,1.6,0.6,0.1,1,1.2857142857142858,1.4545454545454546
43,14.0,1.9,44.4,0.0,0.0,0.0,1.1,1.7,64.9,1.1,2.3,3.4,0.3,0.5,1,1.1627906976744187,0.4444444444444445
75,12.7,1.5,42.9,0.0,0.0,0.0,1.0,1.5,69.1,1.4,1.9,3.3,0.1,0.3,1,1.1714285714285713,0.4285714285714286
68,11.6,1.8,51.7,0.0,0.1,50.0,1.2,1.6,71.8,0.8,1.5,2.3,0.3,0.4,1,1.3714285714285714,0.45454545454545453
80,11.5,1.3,39.7,0.3,0.9,30.1,1.0,1.5,65.8,0.3,0.9,1.2,0.5,0.1,1,1.1818181818181819,1.6666666666666665
57,10.4,1.3,41.7,0.0,0.1,20.0,0.5,0.8,56.5,1.1,1.7,2.9,0.3,0.3,0,0.96875,0.7499999999999999
45,10.2,1.5,45.1,0.0,0.0,0.0,1.0,1.7,60.3,0.9,1.9,2.8,0.0,0.6,1,1.2058823529411764,0.33333333333333337
54,9.7,1.1,47.7,0.0,0.0,0.0,0.7,1.1,61.3,1.3,1.7,3.0,0.5,0.3,1,1.25,0.7499999999999999
70,9.5,0.8,44.6,0.0,0.0,0.0,0.6,0.9,73.8,0.8,1.6,2.4,0.2,0.5,0,1.2941176470588236,0.33333333333333337
65,21.2,1.9,35.2,0.8,2.4,31.4,1.8,3.0,59.1,0.8,2.3,3.0,0.6,1.1,0,1.1666666666666665,0.923076923076923
36,8.8,0.9,53.2,0.0,0.0,0.0,0.5,1.0,48.6,0.8,0.8,1.6,0.3,0.2,1,1.352941176470588,0.6666666666666667
35,7.7,0.9,52.6,0.0,0.1,0.0,0.5,0.8,55.2,0.5,1.2,1.7,0.1,0.1,0,1.375,0.5
35,5.5,0.7,38.2,0.1,0.4,28.6,0.2,0.4,57.1,0.2,0.4,0.7,0.2,0.3,1,0.9473684210526316,0.8
35,5.1,1.4,55.1,0.0,0.0,0.0,0.4,0.7,56.5,0.5,0.8,1.2,0.0,0.3,0,1.28,0.2727272727272727
70,40.9,6.9,42.6,1.9,4.8,39.5,3.4,4.2,79.7,0.8,3.2,4.0,1.4,0.3,1,1.1801242236024843,2.447368421052632
82,39.2,5.7,47.6,0.7,2.3,32.8,3.0,3.9,74.9,1.7,2.9,4.6,1.0,0.4,1,1.2605042016806722,2.1875
72,37.5,6.3,41.4,1.3,4.1,31.8,5.4,7.2,74.7,1.3,2.4,3.7,1.1,1.1,1,1.263157894736842,1.1142857142857143
82,34.4,5.7,45.8,0.1,0.3,35.7,3.7,4.8,77.3,3.7,5.1,8.7,1.0,1.6,1,1.224,0.5882352941176471
77,31.9,5.2,45.7,0.0,0.0,0.0,2.8,3.9,73.2,2.3,5.1,7.4,0.6,0.7,1,1.1666666666666667,0.7
80,31.0,3.8,41.2,0.7,1.8,36.8,2.5,3.2,78.2,0.8,1.7,2.5,1.1,0.0,0,1.1612903225806452,2.5416666666666665
76,30.0,5.6,48.5,0.0,0.1,0.0,2.2,3.2,68.3,3.0,4.5,7.5,0.7,1.5,1,1.1551724137931034,0.5
80,28.7,4.5,49.1,0.1,0.4,28.6,1.3,1.9,70.5,2.2,4.1,6.3,1.1,1.6,1,1.1304347826086958,1.2857142857142858
65,27.5,4.2,48.7,0.4,1.3,32.9,1.2,1.8,65.0,1.4,3.2,4.7,0.7,0.8,1,1.160919540229885,0.8125
79,24.0,3.6,47.4,1.6,3.7,41.6,1.4,1.7,81.0,0.5,1.6,2.1,1.2,0.3,1,1.3289473684210527,1.9333333333333333
64,23.0,3.8,44.1,0.0,0.2,30.0,3.1,4.7,67.1,1.4,2.0,3.4,0.9,0.2,1,1.2588235294117647,0.7857142857142858
74,22.4,3.7,50.1,0.0,0.0,0.0,1.6,2.4,66.3,1.6,4.3,5.9,0.6,0.5,1,1.2162162162162162,0.4615384615384615
54,20.4,2.2,48.0,0.0,0.0,0.0,1.8,2.8,65.1,2.1,3.5,5.6,0.4,0.2,0,1.3404255319148934,0.5454545454545454
79,17.9,2.4,44.2,0.0,0.0,0.0,1.5,2.5,59.5,2.1,2.4,4.5,0.6,0.5,1,1.1636363636363638,0.5454545454545454
69,17.7,3.2,51.3,0.0,0.1,0.0,1.1,2.0,55.3,1.2,2.2,3.4,0.4,0.2,1,1.2096774193548387,0.5384615384615384
72,17.6,2.0,43.9,0.0,0.2,27.3,1.0,1.4,68.6,1.6,2.8,4.4,0.3,0.4,0,1.0869565217391306,0.888888888888889
75,17.4,1.7,55.7,0.0,0.0,0.0,1.1,1.6,70.8,1.5,2.5,4.0,0.2,1.6,1,1.4516129032258065,0.25
42,14.8,1.8,40.2,0.8,2.0,39.8,1.1,1.4,76.7,0.2,0.8,1.0,0.4,0.0,1,1.2222222222222223,1.8
79,14.6,1.9,41.1,0.3,1.0,34.6,1.3,1.8,70.2,0.4,1.3,1.7,0.7,0.3,1,1.1521739130434783,1.9333333333333333
69,14.4,1.5,56.7,0.0,0.0,0.0,0.7,1.1,66.2,1.1,1.8,2.9,0.7,0.6,1,1.4074074074074072,0.33333333333333337
62,14.0,1.8,43.1,0.1,0.5,14.7,0.9,1.2,70.1,0.7,1.1,1.8,0.3,0.2,0,1.0975609756097562,1.4
62,13.6,1.8,38.7,0.7,2.0,34.4,0.6,0.7,83.3,0.5,0.7,1.2,0.5,0.1,0,1.0425531914893618,1.5714285714285716
51,19.8,1.7,38.2,0.8,2.3,36.4,0.9,1.1,78.6,0.3,1.9,2.2,0.8,0.1,0,1.1333333333333333,1.5625
64,13.6,1.6,40.9,0.1,0.4,26.9,0.6,1.0,66.1,1.0,2.3,3.4,0.4,0.5,1,1.0,1.0
44,13.0,2.5,45.3,0.4,1.3,32.7,1.1,1.7,65.3,0.8,0.6,1.4,0.7,0.2,0,1.1785714285714286,1.1
57,11.6,1.5,47.3,0.0,0.0,0.0,0.6,0.9,66.7,1.0,2.1,3.1,0.1,1.1,1,1.125,0.25
53,11.5,2.4,46.6,0.0,0.1,0.0,0.9,1.6,56.0,1.1,1.1,2.2,0.2,0.2,1,1.0980392156862746,0.28571428571428575
36,11.3,0.9,33.0,0.3,0.8,31.0,0.9,1.3,67.4,0.3,1.0,1.2,0.4,0.1,0,1.0357142857142858,1.25
60,9.8,1.5,41.5,0.2,0.7,26.2,0.8,1.0,81.7,0.5,1.3,1.7,0.2,0.1,1,1.1111111111111112,1.0
59,9.7,1.2,42.3,0.1,0.4,32.0,1.3,1.5,83.3,0.2,0.6,0.7,0.3,0.1,1,1.3214285714285716,1.4545454545454546
57,9.6,1.2,43.8,0.0,0.0,0.0,0.7,1.2,58.8,0.9,1.1,1.9,0.2,0.1,1,1.142857142857143,0.5
47,19.7,1.7,34.0,0.6,1.9,31.1,1.2,1.8,67.4,0.6,2.6,3.2,1.2,0.3,0,1.0392156862745099,0.8571428571428572
43,9.0,1.0,42.0,0.0,0.2,20.0,0.7,1.1,59.2,0.2,0.8,1.0,0.7,0.0,1,1.173913043478261,1.8888888888888888
41,8.8,0.9,34.3,0.2,0.8,30.3,0.6,0.9,72.2,0.1,0.5,0.6,0.5,0.1,0,1.0,1.4999999999999998
61,8.1,1.0,37.6,0.0,0.0,0.0,1.0,1.5,65.6,0.7,1.0,1.8,0.3,0.2,0,1.1071428571428572,0.28571428571428575
49,7.6,0.7,35.6,0.0,0.2,22.2,0.5,0.7,75.0,0.6,1.0,1.6,0.2,0.2,0,1.0,1.0
53,7.0,1.0,45.0,0.0,0.0,0.0,0.4,0.8,56.1,0.7,0.8,1.5,0.3,0.1,0,1.0869565217391306,0.4
33,4.6,0.5,39.0,0.0,0.0,0.0,0.2,0.2,62.5,0.3,0.5,0.8,0.1,0.1,0,0.9166666666666667,1.0
70,38.3,7.3,47.7,0.1,0.4,14.8,5.3,7.3,73.2,1.8,4.6,6.4,1.8,0.9,1,1.3092105263157894,1.7241379310344829
80,37.0,8.0,45.1,1.1,3.4,32.1,5.0,6.2,79.6,2.1,4.3,6.4,1.4,0.3,0,1.2443181818181817,0.6410256410256411
80,37.0,8.0,45.1,1.1,3.4,32.1,5.0,6.2,79.6,2.1,4.3,6.4,1.4,0.3,1,1.2443181818181817,0.6410256410256411
65,36.1,7.0,48.9,0.0,0.1,0.0,3.0,4.5,66.4,2.8,5.6,8.4,0.8,0.2,1,1.1888111888111887,1.0
63,19.0,2.5,57.5,0.0,0.0,0.0,1.0,1.9,55.1,2.3,3.6,5.8,0.3,0.4,0,1.3953488372093024,0.8749999999999999
79,33.8,4.2,38.5,0.9,3.3,27.2,2.4,3.5,69.8,1.9,3.5,5.4,1.9,0.3,1,1.0833333333333333,2.40625
81,31.6,5.4,40.2,0.8,2.7,29.8,2.5,3.3,75.4,1.6,2.7,4.4,0.9,0.7,1,1.0444444444444445,0.8
64,31.0,5.3,46.0,1.4,3.8,37.0,1.9,2.6,72.2,1.2,2.7,3.9,2.0,0.6,1,1.206896551724138,1.6666666666666667
78,29.7,3.9,53.4,0.0,0.0,0.0,2.1,3.4,63.5,2.5,4.7,7.3,0.4,0.8,1,1.3513513513513513,0.35714285714285715
72,29.0,4.8,39.4,1.0,3.4,28.4,2.0,3.1,66.2,1.9,3.7,5.6,0.6,1.2,1,1.0327868852459017,0.9375
80,28.6,5.2,51.1,0.0,0.1,25.0,2.9,4.5,63.6,2.6,4.9,7.5,0.6,1.4,1,1.306930693069307,0.6
79,25.9,4.6,46.5,0.0,0.1,0.0,2.3,3.6,64.5,2.4,3.6,6.0,0.5,1.3,0,1.163265306122449,0.3157894736842105
78,23.1,4.0,48.4,1.5,3.4,43.6,1.0,1.3,79.2,0.9,1.7,2.6,0.6,0.3,1,1.2682926829268295,1.3
66,22.6,2.9,48.5,0.0,0.1,28.6,1.0,2.3,44.7,3.0,4.3,7.4,0.5,0.6,0,1.1525423728813557,0.5
81,22.2,2.8,45.4,0.4,1.4,31.6,2.1,2.9,73.9,0.7,2.0,2.7,0.8,0.3,1,1.3225806451612903,2.4
32,18.8,2.2,41.9,0.6,1.5,37.5,1.0,1.5,68.1,0.4,2.1,2.5,1.0,0.3,0,1.1346153846153846,1.4444444444444444
67,21.8,3.1,44.3,1.0,2.6,39.2,2.1,2.9,71.4,0.8,2.0,2.8,1.1,0.1,1,1.3333333333333333,2.15
53,19.3,2.0,38.0,0.8,2.4,32.8,1.0,1.4,75.3,0.3,1.0,1.3,0.8,0.1,1,1.0943396226415094,2.9285714285714284
45,18.4,2.6,44.4,0.2,0.6,39.3,1.1,1.6,68.5,0.8,2.1,2.9,0.8,0.4,1,1.120689655172414,2.2222222222222223
37,18.2,2.9,47.5,0.1,0.4,21.4,1.5,2.4,64.8,0.6,1.3,1.9,0.8,0.0,0,1.2333333333333334,1.8
64,16.1,1.9,46.5,0.0,0.1,0.0,0.9,1.9,49.2,1.5,1.9,3.4,0.6,0.6,0,1.175,0.625
62,15.8,1.5,45.7,0.0,0.0,0.0,0.8,1.3,61.4,0.7,2.0,2.7,0.7,0.2,0,1.1470588235294117,1.2222222222222223
63,15.0,2.5,51.5,0.0,0.2,16.7,1.0,1.2,83.3,0.8,1.4,2.2,0.5,0.3,1,1.25,1.4285714285714286
81,14.9,2.5,44.1,0.9,2.4,37.4,1.1,1.4,78.3,0.8,0.9,1.6,0.5,0.2,1,1.25,1.25
55,14.7,1.3,38.1,0.3,0.9,31.4,0.6,0.9,70.0,0.2,0.9,1.1,0.7,0.0,0,1.0294117647058825,1.777777777777778
46,12.8,1.7,59.1,0.0,0.0,100.0,0.5,1.0,48.9,1.2,2.1,3.3,0.2,0.6,0,1.3448275862068966,1.0
41,12.3,1.5,45.1,0.0,0.2,0.0,0.4,0.9,44.7,1.0,1.4,2.4,0.5,0.1,1,1.0312499999999998,1.2
46,11.5,1.5,53.0,0.0,0.1,40.0,1.0,1.7,61.8,1.5,1.8,3.3,0.4,0.1,1,1.4137931034482758,1.0
49,11.3,0.8,32.8,0.2,0.8,24.3,0.6,0.8,77.5,0.2,0.7,1.0,0.4,0.1,1,0.96,1.9
53,11.2,1.1,43.3,0.0,0.0,0.0,0.5,0.7,75.0,1.0,1.3,2.3,0.4,0.4,1,1.08,1.0
60,11.2,1.3,50.0,0.1,0.3,26.3,0.6,0.9,67.9,0.3,1.0,1.2,0.6,0.2,0,1.3199999999999998,1.25
58,10.6,1.7,38.4,0.4,1.3,30.1,0.9,1.3,64.9,0.6,0.5,1.1,0.2,0.1,0,1.069767441860465,1.1111111111111112
59,9.9,1.3,42.4,0.0,0.0,0.0,0.8,1.2,69.4,1.0,1.5,2.6,0.2,0.1,1,1.129032258064516,0.7499999999999999
55,9.7,0.6,47.9,0.0,0.0,0.0,0.5,0.7,68.3,0.7,1.2,1.9,0.2,1.1,1,1.3076923076923077,0.6666666666666667
41,9.6,1.2,38.8,0.2,0.6,36.0,1.4,2.1,68.2,0.5,0.9,1.4,0.3,0.4,0,1.3225806451612903,0.5714285714285715
46,9.2,1.5,56.2,0.0,0.1,33.3,0.3,0.8,41.0,0.3,0.8,1.2,0.4,0.1,0,1.2692307692307692,1.0
42,8.1,1.1,37.2,0.1,0.6,24.0,0.8,1.2,65.3,0.4,0.4,0.8,0.3,0.1,0,1.0344827586206897,1.0
49,6.5,1.7,42.6,0.8,2.0,38.4,0.6,0.8,71.1,0.2,0.3,0.5,0.3,0.0,0,1.2,1.0
38,6.5,1.2,39.5,0.5,1.5,31.0,0.2,0.3,66.7,0.2,0.4,0.6,0.3,0.1,0,1.0333333333333334,1.5714285714285716
82,36.8,6.2,46.6,0.6,2.3,26.7,3.0,4.0,74.2,2.3,3.0,5.4,2.3,0.6,1,1.2030075187969924,1.8333333333333333
79,36.7,7.1,40.6,1.1,3.8,28.4,3.9,5.5,69.9,1.4,3.1,4.5,1.1,0.2,1,1.0971428571428572,1.096774193548387
81,33.3,5.1,39.4,1.5,4.5,33.8,1.9,2.4,78.1,0.6,2.4,2.9,1.1,0.1,1,1.0461538461538462,3.222222222222222
76,32.1,7.5,55.2,0.0,0.2,0.0,2.5,4.7,53.2,4.0,5.1,9.1,1.2,2.2,1,1.286764705882353,1.3333333333333333
47,17.0,2.0,44.7,0.3,1.0,27.1,0.9,1.3,72.1,1.0,2.6,3.6,0.5,0.5,0,1.1818181818181817,0.8749999999999999
82,31.2,5.3,50.1,0.0,0.1,20.0,2.9,5.0,56.9,3.4,4.2,7.6,0.7,1.4,1,1.2735849056603774,1.0
79,30.6,6.6,46.8,0.7,1.9,36.0,2.7,3.4,81.1,1.5,2.5,4.0,0.7,0.3,1,1.1773049645390072,0.9285714285714287
82,26.5,4.1,37.5,0.8,2.5,33.3,1.3,1.7,73.2,0.6,1.7,2.3,1.5,0.1,1,0.944954128440367,2.1818181818181817
79,25.6,3.6,41.9,0.5,1.5,31.1,1.7,2.2,77.8,1.7,3.4,5.1,0.7,0.6,1,1.0930232558139537,1.4545454545454546
71,24.8,4.1,50.8,0.0,0.1,0.0,1.4,2.3,59.6,3.1,2.7,5.8,1.4,0.4,1,1.1851851851851851,1.1666666666666667
79,24.7,2.1,41.5,0.0,0.1,16.7,1.5,1.9,75.7,2.4,3.9,6.2,0.9,1.2,1,1.1176470588235294,1.3333333333333333
65,24.7,5.0,47.0,0.0,0.4,4.3,1.9,2.5,77.0,1.4,1.6,2.9,1.0,0.1,1,1.1214953271028039,1.1176470588235294
37,23.5,2.6,58.7,0.0,0.1,0.0,1.6,2.8,59.2,2.2,3.5,5.7,1.0,1.0,1,1.5333333333333334,1.25
81,21.9,2.4,47.9,0.0,0.0,0.0,1.0,1.3,72.9,3.7,3.8,7.5,0.8,0.4,1,1.16,1.0
81,21.4,2.7,50.8,0.0,0.0,0.0,2.4,3.7,64.2,2.3,3.9,6.2,0.6,1.0,1,1.4807692307692308,0.5384615384615384
79,19.2,3.4,40.5,0.4,1.5,29.9,1.1,1.4,82.4,0.2,1.3,1.5,0.4,0.2,1,1.0,1.0
49,18.8,3.2,54.5,0.0,0.1,0.0,2.2,3.0,71.1,1.9,1.2,3.1,1.5,0.0,0,1.45,0.6666666666666666
79,17.8,3.0,43.9,0.4,1.2,38.0,1.6,2.4,67.2,1.1,1.7,2.9,0.8,0.6,1,1.1739130434782608,0.7647058823529412
75,17.6,2.8,49.5,0.0,0.1,0.0,1.4,2.4,57.8,1.4,1.6,3.0,0.7,0.3,1,1.2321428571428572,0.8333333333333334
66,17.0,2.5,41.8,0.4,1.3,29.5,1.4,1.6,84.1,0.4,1.7,2.0,0.9,0.1,1,1.135593220338983,2.0714285714285716
67,16.7,2.0,48.4,0.0,0.3,9.1,0.9,1.5,61.4,0.9,1.8,2.7,1.0,0.3,1,1.1904761904761905,1.0
23,16.0,1.7,47.6,0.0,0.0,0.0,0.8,1.3,60.0,1.3,2.2,3.5,0.6,0.1,0,1.1666666666666667,0.8749999999999999
47,16.6,1.6,36.2,0.4,1.4,26.6,1.0,1.2,82.5,0.3,1.9,2.3,0.7,0.3,0,1.0222222222222221,1.3333333333333335
74,15.5,2.0,40.6,0.0,0.0,0.0,1.5,2.2,67.5,1.1,2.2,3.3,0.3,0.7,0,1.1,0.2
77,15.1,2.1,42.1,0.1,0.4,21.2,1.1,1.5,73.1,0.6,1.5,2.0,0.6,0.1,1,1.08,1.4
